order_id,order_date,customer_id,product,category,region,quantity,unit_price
101936,2023/10/20,C0189,Tablet,Electronics,North,1,30000
101937,invalid,C0010,Mobile,Electronics,West,3,20000
101938,2023/06/01,C0266,Sofa,Furniture,East,3,25000
101939,2023/04/25,C0566,Sofa,Furniture,North,1,25000
101940,2023-11-24,C0244,Laptop,Electronics,East,3,55000
101941,2023-11-25,C0137,Mobile,Electronics,East,1,20000
101942,2023-11-29,C0216,Mobile,Electronics,North,0,20000
101943,2023-12-28,C0378,Tablet,Electronics,East,-1,30000
101944,invalid,C0137,Desk,Furniture,West,1,8000
101945,2023/05/24,C0011,Tablet,Electronics,East,1,30000
101946,,C0017,Mobile,Electronics,North,1,20000
101947,,C0565,Tablet,Electronics,South,0,30000
101948,2023/08/17,C0209,Tablet,Electronics,West,1,30000
101949,2023/09/03,C0445,Mobile,Electronics,East,-1,20000
101950,2023/04/01,C0186,Laptop,Electronics,West,2,55000
101951,11-01-23,C0503,Mobile,Electronics,South,3,20000
101952,invalid,C0182,Tablet,Electronics,West,1,30000
101953,2023/08/21,C0074,Laptop,Electronics,West,1,55000
101954,2023-11-05,C0103,Sofa,Furniture,South,2,25000
101955,2023-01-07,C0394,Laptop,Electronics,North,2,55000
101956,2023/02/12,C0045,Headphones,Electronics,South,0,3000
101957,2023-10-05,C0014,Tablet,Electronics,North,1,30000
101958,2023/03/13,C0347,Sofa,Furniture,North,0,25000
101959,2023/06/07,C0577,Chair,Furniture,West,0,3500
101960,2023-10-06,C0159,Tablet,Electronics,South,2,30000
101961,2023-01-23,C0557,Sofa,Furniture,North,1,25000
101962,invalid,C0304,Laptop,Electronics,North,3,55000
101963,2023/08/07,C0230,Mobile,Electronics,North,1,20000
101964,2023/12/17,C0362,Chair,Furniture,East,1,3500
101965,2023/02/26,C0116,Chair,Furniture,West,-1,3500
101966,2023-11-12,C0289,Mobile,Electronics,East,1,20000
101967,2023-11-06,C0370,Tablet,Electronics,North,1,30000
101968,invalid,C0439,Mobile,Electronics,East,1,20000
101969,invalid,C0154,Sofa,Furniture,East,2,25000
101970,16-05-23,C0278,Tablet,Electronics,West,1,30000
101971,2023/12/02,C0079,Headphones,Electronics,North,-1,3000
101972,,C0152,Mobile,Electronics,West,1,20000
101973,16-03-23,C0116,Headphones,Electronics,West,1,3000
101974,,C0131,Laptop,Electronics,South,1,55000
101975,,C0435,Tablet,Electronics,West,2,30000
101976,2023/07/16,C0342,Headphones,Electronics,South,-1,3000
101977,invalid,C0510,Chair,Furniture,West,3,3500
101978,invalid,C0394,Headphones,Electronics,North,1,3000
101979,2023/07/05,C0225,Desk,Furniture,North,3,8000
101980,invalid,C0018,Laptop,Electronics,East,1,55000
101981,13-03-23,C0062,Mobile,Electronics,East,1,20000
101982,2023/04/18,C0148,Tablet,Electronics,West,2,30000
101983,2023-12-23,C0058,Headphones,Electronics,South,1,3000
101984,,C0387,Sofa,Furniture,North,1,25000
101985,,C0109,Laptop,Electronics,North,-1,55000
101986,14-03-23,C0031,Headphones,Electronics,South,1,3000
101987,invalid,C0079,Laptop,Electronics,North,1,55000
101988,2023/09/28,C0187,Mobile,Electronics,West,0,20000
101989,16-08-23,C0482,Sofa,Furniture,West,1,25000
101990,2023-03-21,C0014,Headphones,Electronics,East,-1,3000
101991,invalid,C0033,Laptop,Electronics,South,-1,55000
101992,invalid,C0434,Laptop,Electronics,West,2,55000
101993,2023/08/05,C0586,Headphones,Electronics,East,1,3000
101994,2023/04/19,C0095,Mobile,Electronics,West,1,20000
101995,,C0058,Chair,Furniture,South,3,3500
101996,,C0573,Headphones,Electronics,North,-1,3000
101997,2023/01/28,C0415,Tablet,Electronics,West,-1,30000
101998,25-02-23,C0435,Headphones,Electronics,South,1,3000
101999,2023-05-03,C0372,Laptop,Electronics,East,1,55000
102000,2023-04-19,C0555,Tablet,Electronics,North,1,30000
